0.0;0.8688688688688688;0.5512820512820513
0.1;0.8688688688688688;0.5512820512820513
0.2;0.8688688688688688;0.5512820512820513
0.3;0.8688688688688688;0.5512820512820513
0.4;0.8688688688688688;0.5512820512820513
0.5;0.8688688688688688;0.5512820512820513
0.6;0.8688688688688688;0.5512820512820513
0.7;0.8688688688688688;0.5512820512820513
0.8;0.8688688688688688;0.5512820512820513
0.9;0.8688688688688688;0.5512820512820513
1.0;0.8688688688688688;0.5512820512820513
1.1;0.8688688688688688;0.5512820512820513
1.2;0.8688688688688688;0.5512820512820513
1.3;0.8688688688688688;0.5512820512820513
1.4;0.8688688688688688;0.5512820512820513
1.5;0.8688688688688688;0.5512820512820513
1.6;0.8688688688688688;0.5512820512820513
1.7;0.8688688688688688;0.5512820512820513
1.8;0.8688688688688688;0.5512820512820513
1.9;0.8688688688688688;0.5512820512820513
2.0;0.8688688688688688;0.5512820512820513
2.1;0.8688688688688688;0.5512820512820513
2.2;0.8688688688688688;0.5512820512820513
2.3;0.8688688688688688;0.5512820512820513
2.4;0.8688688688688688;0.5512820512820513
2.5;0.8688688688688688;0.5512820512820513
2.6;0.8688688688688688;0.5512820512820513
2.7;0.8688688688688688;0.5512820512820513
2.8;0.8658658658658659;0.5427350427350427
2.9;0.8658658658658659;0.5427350427350427
3.0;0.8648648648648649;0.5427350427350427
3.1;0.8648648648648649;0.5427350427350427
3.2;0.8648648648648649;0.5427350427350427
3.3;0.8648648648648649;0.5427350427350427
3.4;0.8648648648648649;0.5427350427350427
3.5;0.8648648648648649;0.5427350427350427
3.6;0.8648648648648649;0.5427350427350427
3.7;0.8648648648648649;0.5427350427350427
3.8;0.8648648648648649;0.5427350427350427
3.9;0.8648648648648649;0.5427350427350427
4.0;0.8648648648648649;0.5427350427350427
4.1;0.8648648648648649;0.5427350427350427
4.2;0.8648648648648649;0.5427350427350427
4.3;0.8648648648648649;0.5427350427350427
4.4;0.8378378378378378;0.5
4.5;0.8378378378378378;0.5
4.6;0.8378378378378378;0.5
4.7;0.8378378378378378;0.5
4.8;0.8088088088088088;0.4658119658119658
4.9;0.8088088088088088;0.4658119658119658
5.0;0.8008008008008008;0.44871794871794873
5.1;0.8008008008008008;0.44871794871794873
5.2;0.8008008008008008;0.44871794871794873
5.3;0.8008008008008008;0.44871794871794873
5.4;0.8008008008008008;0.44871794871794873
5.5;0.8008008008008008;0.44871794871794873
5.6;0.8008008008008008;0.44871794871794873
5.7;0.8008008008008008;0.44871794871794873
5.8;0.8008008008008008;0.44871794871794873
5.9;0.8008008008008008;0.44871794871794873
6.0;0.8008008008008008;0.44871794871794873
6.1;0.8008008008008008;0.44871794871794873
6.2;0.8008008008008008;0.44871794871794873
6.3;0.8008008008008008;0.44871794871794873
6.4;0.8008008008008008;0.44871794871794873
6.5;0.8008008008008008;0.44871794871794873
6.6;0.8008008008008008;0.44871794871794873
6.7;0.8008008008008008;0.44871794871794873
6.8;0.7997997997997998;0.44871794871794873
6.9;0.7997997997997998;0.44871794871794873
7.0;0.7997997997997998;0.44871794871794873
7.1;0.7997997997997998;0.44871794871794873
7.2;0.7997997997997998;0.44871794871794873
7.3;0.7997997997997998;0.44871794871794873
7.4;0.7997997997997998;0.44871794871794873
7.5;0.7997997997997998;0.44871794871794873
7.6;0.7997997997997998;0.44871794871794873
7.7;0.7997997997997998;0.44871794871794873
7.8;0.7997997997997998;0.44871794871794873
7.9;0.7997997997997998;0.44871794871794873
8.0;0.7997997997997998;0.44871794871794873
8.1;0.7997997997997998;0.44871794871794873
8.2;0.7997997997997998;0.44871794871794873
8.3;0.7997997997997998;0.44871794871794873
8.4;0.7897897897897898;0.4444444444444444
8.5;0.7897897897897898;0.4444444444444444
8.6;0.7937937937937938;0.41025641025641024
8.7;0.7927927927927928;0.405982905982906
8.8;0.7927927927927928;0.405982905982906
8.9;0.7927927927927928;0.405982905982906
9.0;0.7927927927927928;0.405982905982906
9.1;0.7927927927927928;0.405982905982906
9.2;0.7927927927927928;0.405982905982906
9.3;0.7927927927927928;0.405982905982906
9.4;0.7927927927927928;0.405982905982906
9.5;0.7927927927927928;0.405982905982906
9.6;0.7887887887887888;0.3974358974358974
9.7;0.7867867867867868;0.3974358974358974
9.8;0.7867867867867868;0.3974358974358974
9.9;0.7837837837837838;0.3974358974358974
10.0;0.7677677677677678;0.3974358974358974
10.1;0.7677677677677678;0.3974358974358974
10.2;0.7677677677677678;0.3974358974358974
10.3;0.7597597597597597;0.3888888888888889
10.4;0.7397397397397397;0.36752136752136755
10.5;0.7397397397397397;0.36752136752136755
10.6;0.7397397397397397;0.36752136752136755
10.7;0.7367367367367368;0.36752136752136755
10.8;0.7337337337337337;0.36752136752136755
10.9;0.7337337337337337;0.36752136752136755
11.0;0.7287287287287287;0.3547008547008547
11.1;0.7287287287287287;0.3547008547008547
11.2;0.7247247247247247;0.32905982905982906
11.3;0.7257257257257257;0.3247863247863248
11.4;0.7217217217217218;0.3247863247863248
11.5;0.7237237237237237;0.3162393162393162
